txn_id,event_id,entity_id,date,description,item_id,price,qty,debit_acct,credit_acct,amount
1421,1421,1,2016-09-20,SOBEYS 574 QPS HALIFAX NS,,45.43,1,Food,Visa,45.43
1422,1422,1,2016-09-20,SHOPPERSDRUGMART0147 HALIFAX NS,,2.85,1,Snacks,Visa,2.85
1423,1423,1,2016-09-21,Payment | WWW PAYMENT - 8978 TELUS MOBILIT,,121.24,1,Cellphone,Chequing,121.24
1424,1424,1,2016-09-22,"Payment | WWW PAYMENT - 9711 (Split pizza with Jeremy, but paid multiple days later)",,15.4,1,Restaraunt,Chequing,15.4
1425,1425,1,2016-09-22,Transfer | WWW TRANSFER - 6336,,1150.84,1,Transfer,Chequing,1150.84
1426,1426,1,2016-09-22,PAYMENT - THANK YOU / PAIEMENT - MERCI,,1150.84,1,Visa,Transfer,1150.84
1427,1427,1,2016-09-23,THE MIDDLE SPOON DESSERTEHALIFAX NS | (Date),,106.3,1,Girls,Visa,106.3
1428,1428,1,2016-09-25,IMPARK00170050U HALIFAX NS,,3,1,Parking,Visa,3
1429,1429,1,2016-09-25,SHANGHAI 360 HALIFAX NS,,12.5,1,Fast Food,Visa,12.5
1430,1430,1,2016-09-25,EDNA HALIFAX NS | (Date),,163.88,1,Girls,Visa,163.88
1431,1431,1,2016-09-25,SEARS CDA HALIFAX HALIFAX NS | (Pillows returned),,51.74,1,Transfer,Visa,51.74
1432,1432,1,2016-09-25,"WAL-MART SUPERCENTER#3636HALIFAX NS | (Bathmat and shower curtain, I thinke)",,45.93,1,Housewears,Visa,45.93
1433,1433,1,2016-09-26,SOBEYS 574 QPS HALIFAX NS,,60.36,1,Food,Visa,60.36
1434,1434,1,2016-09-26,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.75,1,Lunch,Visa,5.75
1435,1435,1,2016-09-27,WAXON WAXBAR SPRING GARDEHALIFAX NS,,55.2,1,Other Leisure,Visa,55.2
1436,1436,1,2016-09-27,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.35,1,Lunch,Visa,6.35
1437,1437,1,2016-09-28,LAWTONS DRUGS 114 HALIFAX NS,,20,1,Bus,Visa,20
1438,1438,1,2016-09-28,THAI EXPRESS HALIFAX NS,,10.33,1,Lunch,Visa,10.33
1439,1439,1,2016-09-28,SHANGHAI 360 HALIFAX NS,,9.99,1,Fast Food,Visa,9.99
1440,1440,1,2016-09-28,SEARS CDA HALIFAX HALIFAX NS | (Returned pillows),,51.74,1,Visa,Transfer,51.74
1441,1441,1,2016-09-29,Spotify P00CB4984E Stockholm,,11.49,1,Spotify,Visa,11.49
1442,1442,1,2016-09-29,SUSHI SHIGE JAPANESE R HALIFAX NS | (With Justin),,20.44,1,Lunch,Visa,20.44
1443,1443,1,2016-09-29,SOBEYS 574 QPS HALIFAX NS,,78.57,1,Food,Visa,78.57
1444,1444,1,2016-09-30,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1445,1445,1,2016-09-30,LOAN INTEREST,,52.7,1,Leisure Interest,Chequing,52.7
1446,1446,1,2016-09-30,NSLC #2120 HALIFAX NS,,28.49,1,Liquor,Visa,28.49
1447,1447,1,2016-09-30,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,8.05,1,Lunch,Visa,8.05
1448,1448,1,2016-09-30,INTEREST PAYMENT | 52.7,,0,1,Credit Line,Info,0
1449,1449,1,2016-10-01,TABOO NIGHTCLUB HALIFAX NS,,56.7,1,Bar,Visa,56.7
1450,1450,1,2016-10-01,SHANGHAI 360 HALIFAX NS,,9.99,1,Fast Food,Visa,9.99
1451,1451,1,2016-10-01,MCDONALD'S #29712 HALIFAX NS,,11.97,1,Fast Food,Visa,11.97
1452,1452,1,2016-10-01,MCDONALD'S #29712 HALIFAX NS,,4.13,1,Lunch,Visa,4.13
1453,1453,1,2016-10-03,Transfer | WWW TRANSFER - 2825,,150,1,Chequing,Parents,150
1454,1454,1,2016-10-03,Withdrawal | PTB WD --- HD966033,,60,1,Other Leisure,Chequing,60
1455,1455,1,2016-10-03,DEPOSIT INTEREST,,0.93,1,Savings,Interest,0.93
1456,1456,1,2016-10-03,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,7.46,1,Lunch,Visa,7.46
1457,1457,1,2016-10-04,CHEQUE - # 080 | (Rent and parking combined),,875,1,Rent,Chequing,875
1458,1458,1,2016-10-04,CHEQUE - # 080 | (Rent and parking combined),,50,1,Home Parking,Chequing,50
1459,1459,1,2016-10-04,THAI EXPRESS HALIFAX NS,,11.36,1,Lunch,Visa,11.36
1460,1460,1,2016-10-05,ALEXANDRA'S PIZZA (QUEEN HALIFAX NS,,11.1,1,Delivery,Visa,11.1
1461,1461,1,2016-10-05,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,9.2,1,Lunch,Visa,9.2
1462,1462,1,2016-10-06,KOREA GARDEN HALIFAX NS,,7,1,Lunch,Visa,7
1463,1463,1,2016-10-06,YOUR FATHER'S MOUSTACH HALIFAX NS,,6.9,1,Bar,Visa,6.9
1464,1464,1,2016-10-07,MASSAGE EXPERTS HALIFAX NS,,16.85,1,Activities,Visa,16.85
1465,1465,1,2016-10-07,KRAVE BURGER HALIFAX NS,,12.75,1,Delivery,Visa,12.75
1466,1466,1,2016-10-07,PITA PIT - HALIFAX (CA HALIFAX NS,,9.61,1,Lunch,Visa,9.61
1467,1467,1,2016-10-08,NSLC #2160 HALIFAX NS,,32.79,1,Liquor,Visa,32.79
1468,1468,1,2016-10-08,PAYMENT - THANK YOU / PAIEMENT - MERCI,,830.34,1,Visa,Transfer,830.34
1469,1469,1,2016-10-08,HUMANIT CAFE HALIFAX NS,,12.4,1,Fast Food,Visa,12.4
1470,1470,1,2016-10-09,SOBEYS 574 QPS HALIFAX NS,,14.5,1,Food,Visa,14.5
1471,1471,1,2016-10-09,THE STUBBORN GOAT GAST HALIFAX NS | (After Elle's was closed for brunch),,46.11,1,Girls,Visa,46.11
1472,1472,1,2016-10-10,APL* ITUNES.COM/BILL 800-676-2775 ON | (Secret of Mana),,12.64,1,iOS,Visa,12.64
1473,1473,1,2016-10-10,TIM HORTONS 1742 QTH HALIFAX NS,,11.36,1,Lunch,Visa,11.36
1474,1474,1,2016-10-11,Transfer | WWW TRANSFER - 9916,,830.34,1,Transfer,Chequing,830.34
1475,1475,1,2016-10-11,TWO IF BY THE SEA CAFE HALIFAX NS,,10.49,1,Lunch,Visa,10.49
1476,1476,1,2016-10-11,SOBEYS 574 QPS HALIFAX NS,,65.47,1,Food,Visa,65.47
1477,1477,1,2016-10-11,SAINT LOU'S BARBERSHOP HALIFAX NS,,35.4,1,Haircut,Visa,35.4
1478,1478,1,2016-10-12,SOBEYS 574 QPS HALIFAX NS,,21.95,1,Food,Visa,21.95
1479,1479,1,2016-10-12,SHOPPERSDRUGMART0147 HALIFAX NS,,3.08,1,Snacks,Visa,3.08
1480,1480,1,2016-10-12,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,9.2,1,Lunch,Visa,9.2
1481,1481,1,2016-10-13,THAI EXPRESS HALIFAX NS,,11.36,1,Lunch,Visa,11.36
1482,1482,1,2016-10-14,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1483,1483,1,2016-10-14,NETFLIX.COM 866-716-0414 ON,,9.99,1,Netflix,Visa,9.99
1484,1484,1,2016-10-14,CASINO TAXI 2 HALIFAX NS | (Taxi to bar to drink with Mark),,10.2,1,Bar,Visa,10.2
1485,1485,1,2016-10-14,UNFILTERED (CA100) HALIFAX NS | (With Mark Thistle),,27.29,1,Bar,Visa,27.29
1486,1486,1,2016-10-14,ELLE'S BISTRO HALIFAX NS,,12.9,1,Lunch,Visa,12.9
1487,1487,1,2016-10-15,TABOO NIGHTCLUB HALIFAX NS,,3.75,1,Bar,Visa,3.75
1488,1488,1,2016-10-15,SHANGHAI 360 HALIFAX NS,,11.26,1,Fast Food,Visa,11.26
1489,1489,1,2016-10-16,PETE'S DRESDEN ROW HALIFAX NS | (Green beans and mushrooms),,3.12,1,Food,Visa,3.12
1490,1490,1,2016-10-16,HUMANIT CAFE HALIFAX NS,,6.47,1,Fast Food,Visa,6.47
1491,1491,1,2016-10-17,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1492,1492,1,2016-10-17,INSURANCE | TD Insurance,,16.25,1,Tenants Insurance,Chequing,16.25
1493,1493,1,2016-10-17,INSURANCE | TD Insurance,,73.83,1,Car Insurance,Chequing,73.83
1494,1494,1,2016-10-17,PERSONAL LOAN | SPL,,326.6,1,Car Payment,Chequing,326.6
1495,1495,1,2016-10-17,Payment | WWW PAYMENT - 0996 EASTLINK,,112.64,1,Internet,Chequing,112.64
1496,1496,1,2016-10-17,LOAN INTEREST,,28.38,1,Education Interest,Chequing,28.38
1497,1497,1,2016-10-17,APL* ITUNES.COM/BILL 800-676-2775 ON | (Movie rental - Lincoln),,4.99,1,Activities,Visa,4.99
1498,1498,1,2016-10-17,SOBEYS 574 QPS HALIFAX NS,,21.16,1,Food,Visa,21.16
1499,1499,1,2016-10-17,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,7.5,1,Lunch,Visa,7.5
1500,1500,1,2016-10-17,INTEREST PAYMENT | 23.63,,0,1,Student Credit,Info,0
1501,1501,1,2016-10-17,LOANPROTECTOR INSURANCE PREMIUM | 4.75,,0,1,Student Credit,Info,0
1502,1502,1,2016-10-18,CASH WITHDRAWAL | BR TO BR - 0003,,45,1,Laundry,Chequing,45
1503,1503,1,2016-10-18,C-IDP PURCHASE-6224 | TIM HORTONS #17,,8.72,1,Lunch,Chequing,8.72
1504,1504,1,2016-10-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
1505,1505,1,2016-10-18,NSLC #2120 HALIFAX NS | (Wine),,13.49,1,Liquor,Visa,13.49
1506,1506,1,2016-10-19,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,4.93,1,Snacks,Visa,4.93
1507,1507,1,2016-10-19,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1508,1508,1,2016-10-20,PAYMENT - THANK YOU / PAIEMENT - MERCI,,398.17,1,Visa,Transfer,398.17
1509,1509,1,2016-10-20,SUSHI SHIGE JAPANESE R HALIFAX NS | (With Justin),,19.25,1,Lunch,Visa,19.25
1510,1510,1,2016-10-21,THINGS ENGRAVED | IDP PURCHASE - 7343 (Beer opener for work),,2.27,1,Housewears,Chequing,2.27
1511,1511,1,2016-10-21,DOLLARAMA # 657 | IDP PURCHASE - 1742 (Automatic pencils for work),,3.45,1,Gear,Chequing,3.45
1512,1512,1,2016-10-21,Payment | WWW PAYMENT - 2570 TELUS MOBILIT,,121.24,1,Cellphone,Chequing,121.24
1513,1513,1,2016-10-21,Transfer | WWW TRANSFER - 1446,,398.17,1,Transfer,Chequing,398.17
1514,1514,1,2016-10-21,TIM HORTONS 1742 QTH HALIFAX NS,,4.36,1,Lunch,Visa,4.36
1515,1515,1,2016-10-21,THAI EXPRESS HALIFAX NS,,11.36,1,Lunch,Visa,11.36
1516,1516,1,2016-10-22,PETE'S DRESDEN ROW HALIFAX NS | (Asparagus),,6.29,1,Food,Visa,6.29
1517,1517,1,2016-10-22,HUMANIT CAFE HALIFAX NS,,13.36,1,Fast Food,Visa,13.36
1518,1518,1,2016-10-22,HUMANIT CAFE HALIFAX NS,,11.98,1,Fast Food,Visa,11.98
1519,1519,1,2016-10-22,LA FRASCA CIBI &amp; VINI HALIFAX NS | (Street hotdog),,6,1,Restaraunt,Visa,6
1520,1520,1,2016-10-23,SOBEYS 574 QPS HALIFAX NS | (With Jamie Oliver Knife),,69.14,1,Food,Visa,69.14
1521,1521,1,2016-10-23,"SOBEYS 574 QPS HALIFAX NS | (With Jamie Oliver Knife, guess $40 price)",,40,1,Housewears,Visa,40
1522,1522,1,2016-10-24,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.75,1,Lunch,Visa,5.75
1523,1523,1,2016-10-25,TIM HORTONS 1742 QTH HALIFAX NS | (With Jeremy),,8.94,1,Lunch,Visa,8.94
1524,1524,1,2016-10-25,OBLADEE A WINE BAR HALIFAX NS,,56.58,1,Restaraunt,Visa,56.58
1525,1525,1,2016-10-26,TIM HORTONS 1742 QTH HALIFAX NS,,4.36,1,Lunch,Visa,4.36
1526,1526,1,2016-10-26,PETE'S DRESDEN ROW HALIFAX NS | (Steak for supper),,6.29,1,Food,Visa,6.29
1527,1527,1,2016-10-26,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,7.5,1,Lunch,Visa,7.5
1528,1528,1,2016-10-27,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1529,1529,1,2016-10-27,THE ROCK BOTTOM HALIFAX NS | (With Justin for wings),,34.34,1,Bar,Visa,34.34
1530,1530,1,2016-10-28,TIM HORTONS 1742 QTH HALIFAX NS,,4.36,1,Fast Food,Visa,4.36
1531,1531,1,2016-10-28,DURTY NELLYS HALIFAX NS | (With Josh Middleton from Citco),,20.02,1,Bar,Visa,20.02
1532,1532,1,2016-10-28,ELLE'S BISTRO HALIFAX NS,,12.86,1,Lunch,Visa,12.86
1533,1533,1,2016-10-28,YELLOW CAB HALIFAX HALIFAX NS | (Cab home from bar because it was raining),,7.12,1,Bar,Visa,7.12
1534,1534,1,2016-10-29,Spotify P00FAF9335 Stockholm,,11.49,1,Spotify,Visa,11.49
1535,1535,1,2016-10-29,H&amp;M CA #048 - MIC MAC DARTMOUTH NS | (Knit Sweater and white T-Shirt),,60.93,1,Clothing,Visa,60.93
1536,1536,1,2016-10-29,SPC-TAZ HALIFAX NS | (Carribean Bliss food with Cameo - Very good!),,16.85,1,Restaraunt,Visa,16.85
1537,1537,1,2016-10-31,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1538,1538,1,2016-10-31,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1539,1539,1,2016-10-31,Payment | WWW PAYMENT - 3130 N.S. POWER IN,,72.16,1,Power,Chequing,72.16
1540,1540,1,2016-10-31,C-IDP PURCHASE-4295 | MRS. FIELD'S &amp; (Pretzelmarker with Cameo),,4.49,1,Fast Food,Chequing,4.49
1541,1541,1,2016-10-31,LOAN INTEREST,,52.69,1,Leisure Interest,Chequing,52.69
1542,1542,1,2016-10-31,SOBEYS 574 QPS HALIFAX NS,,41.33,1,Food,Visa,41.33
1543,1543,1,2016-10-31,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1544,1544,1,2016-10-31,INTEREST PAYMENT | 52.69,,0,1,Credit Line,Info,0
1545,1545,1,2016-11-01,DEPOSIT INTEREST,,0.96,1,Savings,Interest,0.96
1546,1546,1,2016-11-01,GOOGLE *Google Play g.co/payhelp#NS | (Google Cardboard VR Viewer),,23,1,Gear,Visa,23
1547,1547,1,2016-11-01,THAI EXPRESS HALIFAX NS,,11.36,1,Lunch,Visa,11.36
1548,1548,1,2016-11-02,SOBEYS 574 QPS HALIFAX NS,,2.88,1,Food,Visa,2.88
1549,1549,1,2016-11-02,MANHATTAN PIZZA HALIFAX NS | (Two slices of pizza after month end at work),,10,1,Fast Food,Visa,10
1550,1550,1,2016-11-03,CHEQUE - # 081,,50,1,Home Parking,Chequing,50
1551,1551,1,2016-11-03,CHEQUE - # 081,,875,1,Rent,Chequing,875
1552,1552,1,2016-11-03,MCDONALD'S #29712 HALIFAX NS,,4.36,1,Lunch,Visa,4.36
1553,1553,1,2016-11-03,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,6.76,1,Snacks,Visa,6.76
1554,1554,1,2016-11-04,SOBEYS 574 QPS HALIFAX NS,,16.34,1,Food,Visa,16.34
1555,1555,1,2016-11-02,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,8.05,1,Lunch,Visa,8.05
1556,1556,1,2016-11-03,STEAMGAMES.COM 425-952-2985,,13.19,1,Games,Visa,13.19
1557,1557,1,2016-11-04,LOCAS BILLIARDS HALIFAX NS | (With Citco team),,22.75,1,Bar,Visa,22.75
1558,1558,1,2016-11-05,MCDONALD'S #29712 HALIFAX NS,,9.6,1,Fast Food,Visa,9.6
1559,1559,1,2016-11-07,Withdrawal | PTB WD --- HC952410,,40,1,Bar,Chequing,40
1560,1560,1,2016-11-07,MANHATTAN PIZZA HALIFAX NS,,8.04,1,Fast Food,Visa,8.04
1561,1561,1,2016-11-08,THAI EXPRESS HALIFAX NS,,10.79,1,Lunch,Visa,10.79
1562,1562,1,2016-11-08,MCDONALD'S #29712 HALIFAX NS,,3.9,1,Lunch,Visa,3.9
1563,1563,1,2016-11-08,ALEXANDRA'S PIZZA (QUEEN HALIFAX NS,,11.12,1,Delivery,Visa,11.12
1564,1564,1,2016-11-09,MCDONALD'S #29712 HALIFAX NS,,3.9,1,Lunch,Visa,3.9
1565,1565,1,2016-11-09,MCDONALD'S #29712 HALIFAX NS,,6.31,1,Fast Food,Visa,6.31
1566,1566,1,2016-11-07,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.9,1,Lunch,Visa,6.9
1567,1567,1,2016-11-09,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.3,1,Lunch,Visa,6.3
1568,1568,1,2016-11-10,LAWTONS DRUGS 114 HALIFAX NS,,20,1,Bus,Visa,20
1569,1569,1,2016-11-10,SYKEA INC HALIFAX NS | (KMS hair product),,32.14,1,Hygiene,Visa,32.14
1570,1570,1,2016-11-10,SUPERSTORE HALIFAX STH HALIFAX NS | (Five wings and tatters),,7.46,1,Lunch,Visa,7.46
1571,1571,1,2016-11-10,THE SOURCE #56680 HALIFAX NS | (Clock battery),,9.19,1,Housewears,Visa,9.19
1572,1572,1,2016-11-11,LA FRASCA CIBI &amp; VINI HALIFAX NS | (Dinner),,135.24,1,Girls,Visa,135.24
1573,1573,1,2016-11-11,TIM HORTONS 1742 QTH HALIFAX NS,,8.84,1,Lunch,Visa,8.84
1574,1574,1,2016-11-12,MCDONALD'S #29712 HALIFAX NS,,10.91,1,Fast Food,Visa,10.91
1575,1575,1,2016-11-12,MCDONALD'S #29712 HALIFAX NS,,6.31,1,Lunch,Visa,6.31
1576,1576,1,2016-11-13,HUMANIT CAFE HALIFAX NS,,6.47,1,Fast Food,Visa,6.47
1577,1577,1,2016-11-13,THE FICKLE FROG PUB HALIFAX NS | (Pizza slice),,6.9,1,Fast Food,Visa,6.9
1578,1578,1,2016-11-14,Withdrawal | PTB WD --- HA804383 (Before heading to The Seahorse),,60,1,Bar,Chequing,60
1579,1579,1,2016-11-14,NETFLIX.COM 866-716-0414 ON,,9.99,1,Netflix,Visa,9.99
1580,1580,1,2016-11-14,PETE'S DRESDEN ROW HALIFAX NS,,13.98,1,Food,Visa,13.98
1581,1581,1,2016-11-14,WAXON WAXBAR SPRING GARDEHALIFAX NS,,57.5,1,Other Leisure,Visa,57.5
1582,1582,1,2016-11-14,MCDONALD'S #29712 HALIFAX NS,,3.9,1,Lunch,Visa,3.9
1583,1583,1,2016-11-15,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1584,1584,1,2016-11-15,Payment | WWW PAYMENT - 8793 EASTLINK,,112.64,1,Internet,Chequing,112.64
1585,1585,1,2016-11-15,Amazon *Marketplce CA WWW.AMAZON.CAON | (Fitted bedsheet - queen size and two pillow cases),,39.19,1,Housewears,Visa,39.19
1586,1586,1,2016-11-15,MCDONALD'S #29712 HALIFAX NS,,4.58,1,Lunch,Visa,4.58
1587,1587,1,2016-11-15,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1588,1588,1,2016-11-16,SCHEDULED PAYMENT | ONLINE TRANSFER,,100,1,Savings Expense,Chequing,100
1589,1589,1,2016-11-16,INSURANCE | TD Insurance,,18.62,1,Tenants Insurance,Chequing,18.62
1590,1590,1,2016-11-16,INSURANCE | TD Insurance,,79.37,1,Car Insurance,Chequing,79.37
1591,1591,1,2016-11-16,LOAN INTEREST,,27.46,1,Education Interest,Chequing,27.46
1592,1592,1,2016-11-16,ULTRAMAR # 23012 HALIFAX NS,,28.37,1,Fuel,Visa,28.37
1593,1593,1,2016-11-16,CANADA GAMES CENTRE SOCIEHALIFAX NS | (Swimming),,11.5,1,Activities,Visa,11.5
1594,1594,1,2016-11-16,MANHATTAN PIZZA HALIFAX NS,,6.61,1,Delivery,Visa,6.61
1595,1595,1,2016-11-16,INTEREST PAYMENT | 22.87,,0,1,Student Credit,Info,0
1596,1596,1,2016-11-16,LOANPROTECTOR INSURANCE PREMIUM | 4.59,,0,1,Student Credit,Info,0
1597,1597,1,2016-11-17,PERSONAL LOAN | SPL,,326.6,1,Car Payment,Chequing,326.6
1598,1598,1,2016-11-16,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1599,1599,1,2016-11-17,THE ROCK BOTTOM HALIFAX NS,,16.2,1,Bar,Visa,16.2
1600,1600,1,2016-11-17,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,6.25,1,Lunch,Visa,6.25
1601,1601,1,2016-11-18,APL* ITUNES.COM/BILL 800-676-2775 ON,,1.48,1,iCloud,Visa,1.48
1602,1602,1,2016-11-18,THAI EXPRESS HALIFAX NS,,11.36,1,Lunch,Visa,11.36
1603,1603,1,2016-11-18,NSLC #2160 HALIFAX NS,,22.99,1,Liquor,Visa,22.99
1604,1604,1,2016-11-18,PAYMENT - THANK YOU / PAIEMENT - MERCI,,600,1,Visa,Transfer,600
1605,1605,1,2016-11-19,SPC-TAZ HALIFAX NS | (Carribean Bliss food with Cameo),,24.35,1,Restaraunt,Visa,24.35
1606,1606,1,2016-11-20,SUBWAY 51170 HALIFAX NS,,4.59,1,Fast Food,Visa,4.59
1607,1607,1,2016-11-20,CANADA GAMES CENTRE SOCIEHALIFAX NS,,11.5,1,Activities,Visa,11.5
1608,1608,1,2016-11-20,WWW.STEAMPOWERED.COM LUXEMBOURG,,6.24,1,Games,Visa,6.24
1609,1609,1,2016-11-21,Payment | WWW PAYMENT - 3495 TELUS MOBILIT,,121.24,1,Cellphone,Chequing,121.24
1610,1610,1,2016-11-21,Transfer | WWW TRANSFER - 5295,,600,1,Transfer,Chequing,600
1611,1611,1,2016-11-21,SOBEYS 574 QPS HALIFAX NS,,115.37,1,Food,Visa,115.37
1612,1612,1,2016-11-21,LAWTON DRUGS 144 HALIFAX NS | (Don't remember),,9.76,1,Hygiene,Visa,9.76
1613,1613,1,2016-11-21,LAWTONS DRUGS 114 HALIFAX NS | (Don't remember),,11.49,1,Hygiene,Visa,11.49
1614,1614,1,2016-11-21,ANNA'S CAFE &amp; GRILL HALIFAX NS,,7.99,1,Lunch,Visa,7.99
1615,1615,1,2016-11-23,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1616,1616,1,2016-11-24,CHEERS BAR GRILL HALIFAX NS | (Citco work party night),,35,1,Bar,Visa,35
1617,1617,1,2016-11-24,MCDONALD'S #29712 HALIFAX NS,,11.36,1,Fast Food,Visa,11.36
1618,1618,1,2016-11-24,CITY MAZDA HALIFAX NS,,137.85,1,Car Maintenance,Visa,137.85
1619,1619,1,2016-11-25,MASSAGE EXPERTS HALIFAX NS,,20.85,1,Activities,Visa,20.85
1620,1620,1,2016-11-25,MCDONALD'S #29712 HALIFAX NS,,3.9,1,Lunch,Visa,3.9
1621,1621,1,2016-11-25,LIFEMARK HEALTH CORP. HALIFAX NS | (Physio assessment),,10,1,Medical,Visa,10
1622,1622,1,2016-11-25,MANHATTAN PIZZA HALIFAX NS,,26.44,1,Delivery,Visa,26.44
1623,1623,1,2016-11-26,"APL* ITUNES.COM/BILL 800-676-2775 ON | (The Chrysalids, Stranger in a Strange Land)",,17.23,1,iBook,Visa,17.23
1624,1624,1,2016-11-26,BANANA REPUBLIC 8519 HALIFAX NS,,226.55,1,Clothing,Visa,226.55
1625,1625,1,2016-11-26,FOSSIL STORE #5916 HALIFAX NS | (Christmas present),,197.23,1,Girls,Visa,197.23
1626,1626,1,2016-11-26,BROWNS HALIFAX SHOPPING CHALIFAX NS | (Winter boots),,195.48,1,Clothing,Visa,195.48
1627,1627,1,2016-11-27,TABOO NIGHTCLUB HALIFAX NS,,57.53,1,Bar,Visa,57.53
1628,1628,1,2016-11-27,GIGANTIC VIDEO I 95 LTD HALIFAX NS,,4.93,1,Snacks,Visa,4.93
1629,1629,1,2016-11-28,Withdrawal | PTB WD --- HD964345,,60,1,Bar,Chequing,60
1630,1630,1,2016-11-28,ELLE'S BISTRO HALIFAX NS,,12.9,1,Lunch,Visa,12.9
1631,1631,1,2016-11-29,Spotify P012D769FE Stockholm,,9.99,1,Spotify,Visa,9.99
1632,1632,1,2016-11-29,PAYMENT - THANK YOU / PAIEMENT - MERCI,,1746.07,1,Visa,Transfer,1746.07
1633,1633,1,2016-11-29,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.75,1,Lunch,Visa,5.75
1634,1634,1,2016-11-30,Transfer | WWW TRANSFER - 3941,,1400,1,Chequing,Transfer,1400
1635,1635,1,2016-11-30,PAYROLL DEPOSIT | [This is a fake amount],,1804.09,1,Chequing,Salary,1804.09
1636,1636,1,2016-11-30,LOAN INTEREST,,50.99,1,Leisure Interest,Chequing,50.99
1637,1637,1,2016-11-30,Transfer | WWW TRANSFER - 8210,,1746.07,1,Transfer,Chequing,1746.07
1638,1638,1,2016-11-30,LAWTON DRUGS 144 HALIFAX NS,,10.79,1,Hygiene,Visa,10.79
1639,1639,1,2016-11-30,SOBEYS 574 QPS HALIFAX NS,,18.37,1,Food,Visa,18.37
1640,1640,1,2016-11-30,MAMA GRATTI'S DELI &amp; MARKHALIFAX NS,,5.2,1,Lunch,Visa,5.2
1641,1641,1,2016-11-30,INTEREST PAYMENT | 50.99,,0,1,Credit Line,Info,0
1642,1642,1,2016-11-30,WWW TFR MIN0-03941 | LoC,,1400,1,Transfer,Credit Line,1400
1643,1643,1,2016-12-01,Transfer | WWW TRANSFER - 1576,,924,1,Chequing,Transfer,924
1644,1644,1,2016-12-01,Payment | WWW PAYMENT - 8942,,1,1,Transfer,Chequing,1
1645,1645,1,2016-12-01,Payment | WWW PAYMENT - 9490,,923,1,Transfer,Chequing,923
1646,1646,1,2016-12-01,DEPOSIT INTEREST,,0.85,1,Savings,Interest,0.85
1647,1647,1,2016-12-01,DreamHost dh-fee.com 877-8294070 | 95.40 USD @ 1.377800000000,,131.45,1,Website Hosting,Visa,131.45
1648,1648,1,2016-12-01,"DRI*MICROSOFT H SHANNON, CO. | (Microsoft Office for Mac and PC)",,26,1,Digital,Visa,26
1649,1649,1,2016-12-01,TIM HORTONS 1742 QTH HALIFAX NS,,8.27,1,Lunch,Visa,8.27
1650,1650,1,2016-12-01,WWW TFR MIN0-01576,,924,1,Transfer,Credit Line,924
1651,1651,1,2016-12-02,MCDONALD'S #29712 HALIFAX NS,,10.8,1,Fast Food,Visa,10.8
1652,1652,1,2016-12-04,APPLE STORE #R514 HALIFAX NS | (Eve Weather for Dad and Mom for Christmas),,68.94,1,Marian,Visa,68.94
1653,1653,1,2016-12-04,SHANGHAI 360 HALIFAX NS,,12.5,1,Fast Food,Visa,12.5
1654,1654,1,2016-12-04,SPORT CHEK COMBO STORE #2HALIFAX NS | (Hockey stick),,42.38,1,Gear,Visa,42.38
1655,1655,1,2016-12-05,THAI EXPRESS HALIFAX NS,,11.36,1,Lunch,Visa,11.36
